Step,Generator,Discriminator,Real,Fake
556,51.9534,-57.3808,-5.42745,-51.9534
557,52.5802,-48.639,3.94128,-52.5802
558,53.2951,-60.1521,-6.85701,-53.2951
559,50.2254,-54.2075,-3.98213,-50.2254
560,51.4054,-49.3276,2.0778,-51.4054
561,53.9834,-59.5208,-5.53734,-53.9834
562,47.7513,-52.7868,-5.0355,-47.7513
563,51.8247,-53.4215,-1.59684,-51.8247
564,32.4573,-35.5696,-3.11231,-32.4573
565,47.5531,-52.4557,-4.90253,-47.5531
566,40.9046,-42.5009,-1.5963,-40.9046
567,35.1399,-35.2343,-0.0944815,-35.1399
568,41.2644,-39.9614,1.30296,-41.2644
569,38.3807,-41.1565,-2.7758,-38.3807
570,49.7273,-52.0382,-2.31081,-49.7273
571,40.3555,-44.254,-3.89848,-40.3555
572,52.3093,-57.3782,-5.06884,-52.3093
573,53.3064,-53.2213,0.0850968,-53.3064
574,50.6886,-55.6673,-4.97862,-50.6886
575,48.6882,-52.1948,-3.50661,-48.6882
576,54.0892,-57.62,-3.53072,-54.0892
577,52.2099,-55.639,-3.4291,-52.2099
578,50.4027,-54.5925,-4.18978,-50.4027
579,53.6057,-60.0389,-6.43319,-53.6057
580,54.7633,-61.4718,-6.70859,-54.7633
581,47.0762,-50.9345,-3.85825,-47.0762
582,54.3614,-59.3708,-5.0094,-54.3614
583,54.4996,-61.0064,-6.50678,-54.4996
584,54.097,-55.6051,-1.50804,-54.097
585,53.0338,-58.2248,-5.19093,-53.0338
586,52.4131,-56.5417,-4.1286,-52.4131
587,51.8867,-52.0322,-0.145486,-51.8867
588,53.8586,-51.2073,2.65129,-53.8586
589,51.4855,-56.1381,-4.6526,-51.4855
590,47.7041,-51.8591,-4.15496,-47.7041
591,49.4024,-49.8808,-0.47838,-49.4024
592,46.6926,-37.1532,9.53938,-46.6926
593,49.4538,-49.2439,0.209959,-49.4538
594,46.3086,-32.9074,13.4012,-46.3086
595,45.5792,-42.9891,2.59009,-45.5792
596,51.3905,-47.8935,3.49701,-51.3905
597,50.6203,-53.5058,-2.88555,-50.6203
598,51.4157,-53.2789,-1.86318,-51.4157
599,54.3627,-61.531,-7.16831,-54.3627
600,50.9262,-53.4671,-2.54093,-50.9262
601,53.3216,-58.7881,-5.46648,-53.3216
602,53.4366,-56.3536,-2.917,-53.4366
603,50.0336,-49.0005,1.03307,-50.0336
604,43.4557,-48.2945,-4.83883,-43.4557
605,52.7266,-59.0286,-6.30204,-52.7266
606,51.1511,-37.8447,13.3064,-51.1511
607,49.4296,-54.3464,-4.91679,-49.4296
608,27.6122,-34.4458,-6.83355,-27.6122
609,53.7591,-41.5772,12.1819,-53.7591
610,22.1988,-22.9242,-0.725405,-22.1988
611,50.9384,-50.8731,0.0652826,-50.9384
612,48.8455,-52.655,-3.80956,-48.8455
613,49.0808,-51.1284,-2.04765,-49.0808
614,53.7268,-58.564,-4.83723,-53.7268
615,51.7009,-57.1236,-5.4227,-51.7009
616,28.467,-31.0056,-2.53853,-28.467
617,50.8526,-54.8696,-4.01696,-50.8526
618,54.2145,-53.4398,0.774694,-54.2145
619,51.4222,-57.8179,-6.39575,-51.4222
620,52.4204,-54.2806,-1.86022,-52.4204
621,51.4914,-57.6985,-6.20711,-51.4914
622,52.0889,-55.7762,-3.68723,-52.0889
623,41.576,-36.4441,5.13184,-41.576
624,44.6463,-41.9614,2.68489,-44.6463
625,45.4543,-47.0121,-1.55783,-45.4543
626,42.3456,-44.6369,-2.29129,-42.3456
627,51.2077,-55.6165,-4.40885,-51.2077
628,49.405,-51.2968,-1.89181,-49.405
629,49.9768,-52.5599,-2.5831,-49.9768
630,42.8424,-48.5906,-5.74811,-42.8424
631,19.0143,-20.2675,-1.25316,-19.0143
632,45.1487,-47.7073,-2.55858,-45.1487
633,50.9341,-57.278,-6.34393,-50.9341
634,51.7148,-55.7238,-4.00892,-51.7148
635,49.091,-49.8854,-0.79441,-49.091
636,52.9288,-57.7381,-4.80933,-52.9288
637,54.0994,-60.0068,-5.90741,-54.0994
638,52.2698,-59.132,-6.8622,-52.2698
639,53.187,-55.4907,-2.30376,-53.187
640,54.0666,-58.9877,-4.92112,-54.0666
641,54.4133,-58.2916,-3.87831,-54.4133
642,54.8078,-60.8582,-6.05038,-54.8078
643,53.467,-56.7876,-3.32059,-53.467
644,54.9954,-60.7758,-5.78042,-54.9954
645,51.6708,-56.4799,-4.80908,-51.6708
646,54.6749,-60.0144,-5.3395,-54.6749
647,54.8002,-62.4448,-7.64463,-54.8002
648,53.2184,-57.8847,-4.66629,-53.2184
649,54.0878,-53.4889,0.598975,-54.0878
650,54.225,-61.2179,-6.99296,-54.225
651,53.8658,-56.8246,-2.95885,-53.8658
652,54.6049,-57.8709,-3.26601,-54.6049
653,53.1737,-59.5533,-6.37954,-53.1737
654,54.5853,-60.0087,-5.42339,-54.5853
655,43.5793,-49.1178,-5.53848,-43.5793
656,53.1561,-56.2549,-3.0988,-53.1561
657,51.2193,-52.1205,-0.901148,-51.2193
658,53.9531,-62.3284,-8.37525,-53.9531
659,53.5682,-56.8236,-3.25535,-53.5682
660,50.0267,-57.56,-7.53337,-50.0267
661,48.8681,-56.8774,-8.00931,-48.8681
662,39.9017,-47.9854,-8.08371,-39.9017
663,50.5749,-51.5066,-0.931723,-50.5749
664,50.7458,-56.3775,-5.63166,-50.7458
665,49.5362,-43.7297,5.80648,-49.5362
666,42.8767,-42.3847,0.492019,-42.8767
667,47.3516,-53.0421,-5.69041,-47.3516
668,43.847,-46.4365,-2.58943,-43.847
669,42.7233,-38.6774,4.04584,-42.7233
670,49.015,-53.4657,-4.45064,-49.015
671,47.4959,-49.3624,-1.86648,-47.4959
672,52.6605,-52.8482,-0.187746,-52.6605
673,48.9413,-44.962,3.97929,-48.9413
674,41.7402,-43.4535,-1.71337,-41.7402
675,50.1357,-50.6312,-0.495473,-50.1357
676,45.2666,-46.823,-1.55639,-45.2666
677,51.6111,-38.7034,12.9077,-51.6111
678,49.3865,-43.5844,5.80206,-49.3865
679,51.8904,-43.3844,8.50596,-51.8904
680,36.8375,-36.0837,0.753859,-36.8375
681,48.8727,-52.0261,-3.15343,-48.8727
682,53.4084,-60.0245,-6.6161,-53.4084
683,52.4544,-58.7022,-6.24784,-52.4544
684,50.1298,-55.7632,-5.6334,-50.1298
685,52.2258,-56.5813,-4.35555,-52.2258
686,53.5291,-48.0983,5.43081,-53.5291
687,53.4416,-52.1122,1.3294,-53.4416
688,46.1196,-49.3296,-3.21,-46.1196
689,50.1096,-50.7052,-0.595539,-50.1096
690,48.7634,-34.1224,14.641,-48.7634
691,49.9879,-47.0262,2.96172,-49.9879
692,47.1984,-37.6075,9.59083,-47.1984
693,47.8009,-38.805,8.99584,-47.8009
694,51.0934,-45.2383,5.85514,-51.0934
695,49.3402,-48.6915,0.64866,-49.3402
696,40.247,-43.0973,-2.85037,-40.247
697,44.7172,-41.6879,3.0293,-44.7172
698,44.4945,-45.7581,-1.26363,-44.4945
699,50.1936,-39.9811,10.2125,-50.1936
700,44.8373,-47.9661,-3.12884,-44.8373
701,47.5243,-50.2383,-2.71394,-47.5243
702,52.2089,-55.7669,-3.55803,-52.2089
703,48.5736,-54.3284,-5.75485,-48.5736
704,52.3899,-36.5178,15.8721,-52.3899
705,52.0905,-56.7444,-4.65398,-52.0905
706,48.8172,-52.5205,-3.70336,-48.8172
707,41.6518,-42.5206,-0.868722,-41.6518
708,51.1407,-55.9366,-4.79598,-51.1407
709,48.7745,-45.7517,3.02286,-48.7745
710,46.6744,-49.5429,-2.86848,-46.6744
711,46.754,-48.5529,-1.79888,-46.754
712,52.9381,-51.8825,1.05552,-52.9381
713,48.5264,-51.7074,-3.18102,-48.5264
714,50.108,-52.0548,-1.94672,-50.108
715,49.2763,-50.7292,-1.45289,-49.2763
716,51.1433,-56.4082,-5.26484,-51.1433
717,46.1444,-48.4306,-2.28615,-46.1444
718,50.2316,-52.7611,-2.52947,-50.2316
719,46.6308,-48.2575,-1.62672,-46.6308
720,52.7272,-58.1261,-5.39896,-52.7272
721,50.7261,-54.8932,-4.16713,-50.7261
722,54.1694,-57.2631,-3.09376,-54.1694
723,53.761,-57.2798,-3.51882,-53.761
724,49.3713,-38.0672,11.3041,-49.3713
725,52.4038,-55.0739,-2.67007,-52.4038
726,53.4819,-59.1516,-5.6697,-53.4819
727,52.8371,-53.1606,-0.323518,-52.8371
728,53.3402,-55.853,-2.51282,-53.3402
729,49.3323,-53.1917,-3.85947,-49.3323
730,54.1664,-59.6073,-5.44085,-54.1664
731,37.6834,-41.2164,-3.53301,-37.6834
732,53.5385,-51.1164,2.4221,-53.5385
733,46.0268,-36.2391,9.78772,-46.0268
734,52.8077,-55.6721,-2.86442,-52.8077
735,53.6151,-51.5742,2.04091,-53.6151
736,54.5926,-53.2523,1.34033,-54.5926
737,54.4278,-58.0606,-3.63282,-54.4278
738,54.671,-59.955,-5.28394,-54.671
739,44.6479,-48.9564,-4.30851,-44.6479
740,39.9903,-38.6207,1.36965,-39.9903
741,51.4349,-43.2075,8.22746,-51.4349
742,49.5484,-32.2909,17.2575,-49.5484
743,53.2365,-50.3292,2.90729,-53.2365
744,54.2324,-61.5369,-7.30457,-54.2324
745,53.9188,-55.6316,-1.71279,-53.9188
746,49.7734,-52.6919,-2.91851,-49.7734
747,54.2397,-61.0389,-6.79922,-54.2397
748,54.3591,-61.7522,-7.39309,-54.3591
749,54.7345,-60.0218,-5.28723,-54.7345
750,54.8108,-61.3474,-6.53664,-54.8108
751,51.9399,-54.7604,-2.82049,-51.9399
752,50.9968,-51.8224,-0.825579,-50.9968
753,54.3742,-61.5349,-7.16066,-54.3742
754,51.6842,-59.0413,-7.35708,-51.6842
755,54.806,-61.4558,-6.64978,-54.806
756,52.2963,-58.054,-5.75774,-52.2963
757,27.7306,-32.1642,-4.43355,-27.7306
758,23.7926,-25.3489,-1.55635,-23.7926
759,50.9058,-55.1722,-4.26641,-50.9058
760,51.7399,-40.6742,11.0657,-51.7399
761,53.4774,-47.0941,6.38329,-53.4774
762,54.5291,-60.384,-5.85497,-54.5291
763,52.9461,-56.8884,-3.94225,-52.9461
764,47.8458,-48.2173,-0.371493,-47.8458
765,52.2231,-56.0566,-3.83351,-52.2231
766,55.167,-58.9431,-3.77612,-55.167
767,54.1789,-56.7681,-2.58917,-54.1789
768,53.2985,-59.3515,-6.05296,-53.2985
769,53.7879,-59.7154,-5.92749,-53.7879
770,55.0302,-61.6793,-6.64908,-55.0302
771,54.109,-59.9387,-5.82972,-54.109
772,50.7734,-56.9635,-6.19015,-50.7734
773,55.4243,-60.9398,-5.51544,-55.4243
774,47.2325,-50.8538,-3.62128,-47.2325
775,43.6586,-49.1151,-5.45645,-43.6586
776,51.6159,-57.4841,-5.86827,-51.6159
777,51.1631,-56.2959,-5.1328,-51.1631
778,54.6386,-58.3724,-3.73373,-54.6386
779,53.5995,-60.5878,-6.98831,-53.5995
780,53.8391,-53.5833,0.255784,-53.8391
781,53.0992,-59.4386,-6.33934,-53.0992
782,54.3752,-60.7463,-6.37109,-54.3752
783,50.6843,-58.0868,-7.40254,-50.6843
784,44.8463,-49.7985,-4.95213,-44.8463
785,52.8311,-55.3169,-2.48583,-52.8311
786,53.1658,-58.0054,-4.83958,-53.1658
787,53.5693,-59.6725,-6.1032,-53.5693
788,53.6856,-59.6402,-5.95459,-53.6856
789,54.5002,-59.8856,-5.38544,-54.5002
790,53.8205,-59.5452,-5.72468,-53.8205
791,55.2706,-59.5126,-4.24207,-55.2706
792,54.4612,-60.8442,-6.38299,-54.4612
793,53.8445,-56.7777,-2.93325,-53.8445
794,55.3316,-64.3733,-9.04175,-55.3316
795,54.7408,-62.7539,-8.01304,-54.7408
796,55.446,-62.0095,-6.56349,-55.446
797,53.7258,-59.0964,-5.37062,-53.7258
798,53.9265,-61.0706,-7.14408,-53.9265
799,55.7857,-62.9563,-7.17062,-55.7857
800,55.4364,-64.2,-8.76369,-55.4364
801,55.3211,-62.4817,-7.16057,-55.3211
802,54.2457,-53.8301,0.415607,-54.2457
803,50.5289,-57.6357,-7.10681,-50.5289
804,45.1242,-49.8567,-4.73246,-45.1242
805,49.0374,-41.8686,7.16881,-49.0374
806,20.2209,-24.8507,-4.62985,-20.2209
807,46.2941,-51.6032,-5.30909,-46.2941
808,53.9134,-55.2302,-1.31675,-53.9134
809,48.6469,-51.8693,-3.2224,-48.6469
810,49.0175,-54.0149,-4.99744,-49.0175
811,54.8669,-62.4925,-7.62556,-54.8669
812,53.9623,-59.8639,-5.90159,-53.9623
813,54.7242,-59.5427,-4.81859,-54.7242
814,54.8055,-60.0229,-5.21739,-54.8055
815,55.4054,-60.992,-5.58665,-55.4054
816,52.6851,-58.2705,-5.58537,-52.6851
817,53.9928,-58.1981,-4.20528,-53.9928
818,51.1061,-57.5426,-6.43645,-51.1061
819,54.7592,-61.6303,-6.87108,-54.7592
820,45.3983,-51.1972,-5.79894,-45.3983
821,48.2494,-50.7977,-2.54834,-48.2494
822,51.015,-47.4758,3.53927,-51.015
823,49.8439,-55.1723,-5.32842,-49.8439
824,50.1651,-50.4915,-0.326457,-50.1651
825,53.6473,-56.7824,-3.13511,-53.6473
826,53.6743,-58.9458,-5.27148,-53.6743
827,53.9205,-56.3823,-2.46185,-53.9205
828,54.5018,-61.9024,-7.40055,-54.5018
829,53.0934,-58.4113,-5.31793,-53.0934
830,55.0313,-61.9851,-6.95382,-55.0313
831,52.8964,-57.626,-4.72961,-52.8964
832,53.2734,-58.7983,-5.52486,-53.2734
833,54.664,-62.5698,-7.90581,-54.664
834,45.283,-48.597,-3.31393,-45.283
835,40.2265,-42.1149,-1.88841,-40.2265
836,46.4851,-34.6304,11.8547,-46.4851
837,34.8593,-37.3449,-2.48559,-34.8593
838,49.6084,-48.2513,1.35711,-49.6084
839,51.7745,-57.5021,-5.72767,-51.7745
840,52.5472,-57.9517,-5.40447,-52.5472
841,54.7504,-61.104,-6.35359,-54.7504
842,37.0791,-43.1364,-6.05728,-37.0791
843,54.5929,-62.1405,-7.54766,-54.5929
844,52.0655,-56.3088,-4.24328,-52.0655
845,45.2199,-48.88,-3.66005,-45.2199
846,30.984,-36.2716,-5.28758,-30.984
847,53.5068,-44.3175,9.18924,-53.5068
848,51.1348,-52.082,-0.947212,-51.1348
849,50.5097,-53.9869,-3.47715,-50.5097
850,49.0081,-47.5639,1.44414,-49.0081
851,29.0911,-33.5296,-4.4385,-29.0911
852,52.6514,-44.452,8.19943,-52.6514
853,46.323,-31.7213,14.6017,-46.323
854,32.5007,-35.1472,-2.64653,-32.5007
855,49.1585,-46.2154,2.94315,-49.1585
856,53.2442,-47.638,5.60621,-53.2442
857,51.1779,-56.2917,-5.11376,-51.1779
858,52.6251,-58.8862,-6.26113,-52.6251
859,46.2392,-49.8079,-3.56875,-46.2392
860,53.4989,-58.0196,-4.52074,-53.4989
861,53.735,-60.3065,-6.57141,-53.735
862,54.5923,-56.6852,-2.09287,-54.5923
863,22.9137,-27.6228,-4.70906,-22.9137
864,53.4673,-60.7946,-7.32735,-53.4673
865,54.7018,-61.1577,-6.45597,-54.7018
866,54.0007,-60.5507,-6.55002,-54.0007
867,54.2325,-61.1925,-6.96002,-54.2325
868,54.9191,-61.6653,-6.74619,-54.9191
869,42.7052,-47.9408,-5.23561,-42.7052
870,54.2257,-59.564,-5.33829,-54.2257
871,54.2219,-61.6548,-7.43291,-54.2219
872,45.9507,-47.7254,-1.77473,-45.9507
873,54.6515,-55.8844,-1.23286,-54.6515
874,54.4237,-56.7022,-2.27854,-54.4237
875,52.5053,-59.6752,-7.1699,-52.5053
876,50.6252,-57.4455,-6.82034,-50.6252
877,50.4044,-55.9213,-5.51685,-50.4044
878,14.7554,-18.191,-3.4356,-14.7554
879,54.2353,-52.8389,1.39636,-54.2353
880,52.3353,-56.7824,-4.44706,-52.3353
881,39.0538,-46.4225,-7.3687,-39.0538
882,38.6396,-45.0573,-6.41768,-38.6396
883,44.9731,-35.2177,9.75541,-44.9731
884,51.4143,-55.9006,-4.48628,-51.4143
885,52.3124,-59.0656,-6.75325,-52.3124
886,53.4788,-59.6152,-6.13639,-53.4788
887,54.6588,-61.8308,-7.17197,-54.6588
888,54.8251,-61.9234,-7.09833,-54.8251
889,54.5698,-61.3347,-6.76494,-54.5698
890,54.3244,-62.1764,-7.85201,-54.3244
891,54.041,-63.0923,-9.05124,-54.041
892,51.6842,-60.3601,-8.67588,-51.6842
893,54.6133,-62.6955,-8.08211,-54.6133
894,54.1277,-58.9719,-4.8442,-54.1277
895,52.5447,-60.4236,-7.87888,-52.5447
896,54.9785,-61.1133,-6.13477,-54.9785
897,54.6152,-63.1278,-8.51268,-54.6152
898,54.2445,-62.3593,-8.11478,-54.2445
899,54.9775,-62.6894,-7.71183,-54.9775
900,55.1822,-62.4102,-7.22797,-55.1822
901,54.7441,-62.5956,-7.85159,-54.7441
902,55.2051,-64.7998,-9.59473,-55.2051
903,55.1581,-63.7981,-8.64003,-55.1581
904,55.4532,-64.0653,-8.61212,-55.4532
905,55.5349,-63.2911,-7.75618,-55.5349
906,55.2973,-64.068,-8.77064,-55.2973
907,55.2132,-63.79,-8.57676,-55.2132
908,55.0493,-63.2355,-8.18624,-55.0493
909,54.5754,-62.7611,-8.18575,-54.5754
910,55.7271,-63.8754,-8.1483,-55.7271
911,53.6238,-60.2771,-6.65331,-53.6238
912,55.7215,-64.0582,-8.33675,-55.7215
913,54.8732,-64.117,-9.24375,-54.8732
914,55.5654,-65.5965,-10.0311,-55.5654
915,55.8242,-63.8391,-8.01487,-55.8242
916,55.6794,-65.2153,-9.53591,-55.6794
917,54.9419,-63.4245,-8.48255,-54.9419
918,55.3201,-64.0921,-8.77201,-55.3201
919,55.3944,-63.7519,-8.35751,-55.3944
920,55.6037,-64.7987,-9.195,-55.6037
921,55.2653,-64.6051,-9.33989,-55.2653
922,54.8777,-61.9403,-7.06254,-54.8777
923,55.6699,-64.6404,-8.97045,-55.6699
924,55.4858,-64.5904,-9.10453,-55.4858
925,55.7851,-63.7849,-7.99981,-55.7851
926,54.8197,-63.2904,-8.47076,-54.8197
927,54.7089,-63.701,-8.99204,-54.7089
928,54.7752,-62.4013,-7.62618,-54.7752
929,54.3295,-62.6185,-8.28897,-54.3295
930,54.7219,-63.4638,-8.74183,-54.7219
931,55.5182,-64.0237,-8.50551,-55.5182
932,55.3964,-64.732,-9.33555,-55.3964
933,55.966,-64.7777,-8.81171,-55.966
934,44.4509,-51.1597,-6.70873,-44.4509
935,54.912,-63.2681,-8.35611,-54.912
936,55.1771,-57.6465,-2.46933,-55.1771
937,55.3058,-63.9249,-8.61907,-55.3058
938,51.7217,-55.8099,-4.08824,-51.7217
939,53.7509,-50.8494,2.90152,-53.7509
940,52.6601,-61.2127,-8.55265,-52.6601
941,53.0257,-55.1458,-2.12003,-53.0257
942,50.9243,-52.952,-2.02774,-50.9243
943,54.091,-61.5264,-7.43539,-54.091
944,39.971,-46.8563,-6.88534,-39.971
945,52.6081,-58.59,-5.98195,-52.6081
946,50.8818,-58.3153,-7.43346,-50.8818
947,29.1046,-34.5092,-5.40458,-29.1046
948,53.0774,-59.4779,-6.40041,-53.0774
949,50.5191,-56.6792,-6.16013,-50.5191
950,54.1313,-60.6774,-6.54603,-54.1313
951,51.997,-45.2076,6.78935,-51.997
952,54.2659,-60.5879,-6.32194,-54.2659
953,55.0523,-62.8763,-7.82401,-55.0523
954,46.331,-50.7088,-4.37786,-46.331
955,55.1529,-58.9889,-3.83601,-55.1529
956,53.4077,-58.8897,-5.482,-53.4077
957,46.9768,-52.5071,-5.53025,-46.9768
958,16.8399,-21.9171,-5.07721,-16.8399
959,51.8353,-52.6674,-0.832058,-51.8353
960,51.2895,-55.0902,-3.80063,-51.2895
961,54.0372,-60.1221,-6.08488,-54.0372
962,54.9542,-60.6087,-5.65447,-54.9542
963,53.353,-61.1827,-7.82968,-53.353
964,53.7174,-59.01,-5.29257,-53.7174
965,52.0009,-49.9224,2.07856,-52.0009
966,29.8637,-36.2342,-6.37051,-29.8637
967,42.0539,-48.4122,-6.35824,-42.0539
968,48.562,-55.1514,-6.58945,-48.562
969,51.5078,-56.9412,-5.43342,-51.5078
970,51.6303,-50.3697,1.26057,-51.6303
971,53.4092,-43.5351,9.87413,-53.4092
972,50.4897,-55.6495,-5.15975,-50.4897
973,33.6143,-37.7858,-4.17155,-33.6143
974,16.6618,-19.0676,-2.40578,-16.6618
975,41.9008,-46.2973,-4.39642,-41.9008
976,53.2154,-58.3158,-5.10038,-53.2154
977,51.7396,-57.1708,-5.43121,-51.7396
978,54.8231,-61.7108,-6.8877,-54.8231
979,43.5532,-47.9895,-4.4363,-43.5532
980,49.9946,-54.5942,-4.59963,-49.9946
981,45.9515,-51.4518,-5.5003,-45.9515
982,50.8795,-55.3555,-4.47599,-50.8795
983,53.3267,-58.7606,-5.43397,-53.3267
984,53.866,-60.8564,-6.99039,-53.866
985,53.3607,-57.6259,-4.26525,-53.3607
986,50.9431,-55.328,-4.38496,-50.9431
987,16.649,-20.9548,-4.30581,-16.649
988,54.0009,-58.0896,-4.08871,-54.0009
989,54.0846,-62.0316,-7.94692,-54.0846
990,51.5236,-58.241,-6.71739,-51.5236
991,49.1317,-53.7141,-4.58241,-49.1317
992,53.7267,-61.7868,-8.06015,-53.7267
993,53.1137,-48.5357,4.57799,-53.1137
994,52.9179,-57.9811,-5.06319,-52.9179
995,52.4984,-56.5258,-4.02739,-52.4984
996,53.37,-60.5788,-7.20881,-53.37
997,53.2736,-60.1946,-6.92099,-53.2736
998,53.6899,-52.7306,0.959267,-53.6899
999,47.4675,-50.7898,-3.32237,-47.4675
1000,52.4417,-59.836,-7.39432,-52.4417
1001,54.2538,-62.4198,-8.16593,-54.2538
1002,54.812,-62.3471,-7.53508,-54.812
1003,54.4972,-62.4979,-8.00066,-54.4972
1004,54.2971,-63.4307,-9.13359,-54.2971
1005,54.8159,-62.7917,-7.97577,-54.8159
1006,53.3782,-60.0476,-6.66938,-53.3782
1007,54.9093,-62.3311,-7.42185,-54.9093
1008,54.8399,-63.5297,-8.6898,-54.8399
1009,54.863,-62.2566,-7.39355,-54.863
1010,54.4908,-62.7392,-8.24847,-54.4908
1011,54.8259,-63.2269,-8.40101,-54.8259
1012,54.7406,-62.4149,-7.67438,-54.7406
1013,54.7358,-62.3841,-7.64822,-54.7358
1014,54.8286,-62.9173,-8.08876,-54.8286
1015,54.736,-63.825,-9.08902,-54.736
1016,54.6511,-62.1966,-7.54544,-54.6511
1017,53.7067,-61.8318,-8.12504,-53.7067
1018,53.9363,-62.0108,-8.07454,-53.9363
1019,54.5646,-63.99,-9.42538,-54.5646
1020,54.2021,-52.2675,1.93455,-54.2021
1021,53.9777,-61.815,-7.83728,-53.9777
1022,53.7201,-59.6217,-5.90158,-53.7201
1023,53.547,-60.3872,-6.84022,-53.547
1024,53.4874,-61.7997,-8.31224,-53.4874
1025,35.6692,-43.4181,-7.74891,-35.6692
1026,52.6779,-60.9642,-8.28625,-52.6779
1027,52.6174,-56.0791,-3.46169,-52.6174
1028,53.1596,-60.2159,-7.05636,-53.1596
1029,50.9542,-56.4821,-5.52787,-50.9542
1030,51.2761,-57.6473,-6.37126,-51.2761
1031,49.0069,-54.8826,-5.8757,-49.0069
1032,51.6428,-59.1065,-7.46372,-51.6428
1033,45.868,-51.801,-5.93295,-45.868
1034,53.8295,-59.1473,-5.31779,-53.8295
1035,53.4794,-60.1918,-6.71241,-53.4794
1036,53.5944,-59.7846,-6.19017,-53.5944
1037,54.1909,-61.395,-7.20405,-54.1909
1038,53.2886,-61.0176,-7.729,-53.2886
1039,53.947,-62.0324,-8.08539,-53.947
1040,53.9152,-61.4355,-7.5203,-53.9152
1041,50.546,-59.1233,-8.57725,-50.546
1042,52.5267,-59.3579,-6.83122,-52.5267
1043,54.0689,-60.6959,-6.62704,-54.0689
1044,52.7968,-61.2198,-8.42299,-52.7968
1045,52.0348,-59.3102,-7.27542,-52.0348
1046,50.3376,-57.2112,-6.87359,-50.3376
1047,52.6399,-59.9362,-7.29634,-52.6399
1048,53.3283,-59.8575,-6.52915,-53.3283
1049,53.3473,-60.7793,-7.43201,-53.3473
1050,53.7148,-61.6977,-7.98291,-53.7148
1051,51.6187,-54.9096,-3.29093,-51.6187
1052,53.4071,-62.0336,-8.62651,-53.4071
1053,53.4606,-52.3837,1.07692,-53.4606
1054,53.8489,-59.4762,-5.62732,-53.8489
1055,52.7889,-61.0945,-8.30561,-52.7889
1056,54.0922,-62.4857,-8.39346,-54.0922
1057,51.9623,-60.1767,-8.2144,-51.9623
1058,44.2654,-50.3166,-6.05112,-44.2654
1059,54.2693,-61.6309,-7.36162,-54.2693
1060,53.8266,-62.4779,-8.65131,-53.8266
1061,53.8568,-61.3321,-7.47531,-53.8568
1062,53.7119,-62.7876,-9.07574,-53.7119
1063,54.3493,-63.0185,-8.66916,-54.3493
1064,53.7275,-62.1548,-8.42736,-53.7275
1065,54.1396,-61.3648,-7.22525,-54.1396
1066,54.1111,-61.2121,-7.10101,-54.1111
1067,50.4472,-56.5317,-6.08452,-50.4472
1068,53.549,-57.642,-4.09298,-53.549
1069,54.4247,-63.224,-8.7993,-54.4247
1070,52.0978,-60.087,-7.98917,-52.0978
1071,51.351,-58.6155,-7.26445,-51.351
1072,53.8222,-62.3129,-8.49067,-53.8222
1073,50.4293,-57.6286,-7.19932,-50.4293
1074,53.7755,-60.9983,-7.22281,-53.7755
1075,52.1438,-51.1757,0.968088,-52.1438
1076,48.2636,-50.3846,-2.12098,-48.2636
1077,52.0875,-53.7928,-1.70527,-52.0875
1078,35.6732,-41.8571,-6.18391,-35.6732
1079,52.3246,-59.9018,-7.57724,-52.3246
1080,50.994,-57.9223,-6.92829,-50.994
1081,52.7009,-61.0072,-8.30626,-52.7009
1082,49.6528,-56.802,-7.14917,-49.6528
1083,53.9743,-61.5168,-7.54253,-53.9743
1084,53.3269,-60.2968,-6.96982,-53.3269
1085,54.1049,-62.7129,-8.60799,-54.1049
1086,54.346,-62.0216,-7.6756,-54.346
1087,53.4403,-60.6921,-7.25188,-53.4403
1088,52.6128,-59.9558,-7.34307,-52.6128
1089,52.8028,-60.4872,-7.68442,-52.8028
1090,53.2498,-60.4704,-7.22058,-53.2498
1091,51.676,-59.2572,-7.58112,-51.676
1092,52.7705,-59.0279,-6.25743,-52.7705
1093,53.854,-60.1519,-6.29783,-53.854
1094,45.3624,-53.098,-7.73558,-45.3624
1095,48.3876,-54.0935,-5.70589,-48.3876
1096,43.3851,-49.3083,-5.92321,-43.3851
1097,50.7531,-58.0493,-7.29621,-50.7531
1098,52.5531,-60.1575,-7.60441,-52.5531
1099,53.419,-51.5393,1.87966,-53.419
1100,52.0208,-58.1481,-6.12722,-52.0208
1101,50.1086,-57.2845,-7.17592,-50.1086
1102,53.5961,-60.8339,-7.23775,-53.5961
1103,53.8801,-58.8207,-4.94059,-53.8801
1104,52.4834,-60.1011,-7.6177,-52.4834
1105,53.9248,-61.9668,-8.04204,-53.9248
1106,42.8078,-49.3008,-6.49299,-42.8078
1107,53.2887,-60.3349,-7.04615,-53.2887
1108,52.8533,-59.7212,-6.86785,-52.8533
1109,47.0654,-53.5005,-6.43514,-47.0654
1110,45.7196,-51.9874,-6.26782,-45.7196
1111,51.1519,-58.3028,-7.15093,-51.1519
1112,52.8938,-59.2951,-6.40125,-52.8938
1113,52.0646,-58.9381,-6.8735,-52.0646
1114,51.9204,-58.9946,-7.07413,-51.9204
1115,52.371,-60.6733,-8.30229,-52.371
1116,52.9836,-60.9774,-7.99381,-52.9836
1117,53.4325,-61.6964,-8.26386,-53.4325
1118,50.7901,-59.1673,-8.37716,-50.7901
