Step,Generator,Discriminator,Real,Fake
1262,43.5714,-50.1623,-6.59095,-43.5714
1263,36.4479,-46.3627,-9.91474,-36.4479
1264,45.5669,-53.8938,-8.32686,-45.5669
1265,46.0447,-56.3969,-10.3522,-46.0447
1266,45.4548,-56.5045,-11.0496,-45.4548
1267,48.0854,-55.8437,-7.7583,-48.0854
1268,46.9739,-58.4353,-11.4614,-46.9739
1269,48.9139,-55.8074,-6.89347,-48.9139
1270,45.8092,-57.6913,-11.8821,-45.8092
1271,48.7469,-60.607,-11.8601,-48.7469
1272,47.6052,-59.4436,-11.8384,-47.6052
1273,45.1795,-57.0111,-11.8316,-45.1795
1274,47.0118,-58.6932,-11.6814,-47.0118
1275,47.6464,-59.9085,-12.262,-47.6464
1276,44.5057,-56.1179,-11.6122,-44.5057
1277,47.3578,-59.5172,-12.1595,-47.3578
1278,46.1255,-58.508,-12.3826,-46.1255
1279,48.2378,-60.4973,-12.2596,-48.2378
1280,48.8591,-60.6076,-11.7485,-48.8591
1281,48.4571,-58.4597,-10.0026,-48.4571
1282,46.6999,-56.2486,-9.54864,-46.6999
1283,47.7516,-59.9146,-12.163,-47.7516
1284,46.8867,-59.4478,-12.5611,-46.8867
1285,47.385,-52.4064,-5.02134,-47.385
1286,44.0606,-53.0444,-8.9838,-44.0606
1287,46.9459,-59.1423,-12.1964,-46.9459
1288,33.7313,-44.5652,-10.834,-33.7313
1289,47.4595,-56.9543,-9.49471,-47.4595
1290,47.3009,-59.0063,-11.7053,-47.3009
1291,32.9049,-43.9831,-11.0782,-32.9049
1292,46.409,-40.4212,5.98773,-46.409
1293,21.7389,-33.3548,-11.6159,-21.7389
1294,35.02,-23.7793,11.2407,-35.02
1295,42.5395,-26.3167,16.2228,-42.5395
1296,26.923,-38.5257,-11.6026,-26.923
1297,45.6826,-56.5142,-10.8316,-45.6826
1298,46.5022,-56.1355,-9.63333,-46.5022
1299,46.5111,-58.7457,-12.2346,-46.5111
1300,39.9785,-50.0689,-10.0904,-39.9785
1301,48.3039,-43.8368,4.46716,-48.3039
1302,47.3745,-59.6604,-12.2859,-47.3745
1303,46.4215,-56.3903,-9.96874,-46.4215
1304,46.9963,-58.5797,-11.5834,-46.9963
1305,46.0855,-55.9196,-9.83402,-46.0855
1306,20.545,-32.0468,-11.5018,-20.545
1307,47.4769,-45.0994,2.37741,-47.4769
1308,45.8348,-56.8749,-11.0401,-45.8348
1309,46.7377,-56.1908,-9.45309,-46.7377
1310,47.9313,-55.6961,-7.76486,-47.9313
1311,46.6681,-56.9566,-10.2885,-46.6681
1312,48.1996,-60.0138,-11.8142,-48.1996
1313,43.2197,-54.9781,-11.7583,-43.2197
1314,47.8915,-56.28,-8.38856,-47.8915
1315,48.9714,-61.324,-12.3525,-48.9714
1316,47.4065,-58.0389,-10.6324,-47.4065
1317,48.9622,-61.2875,-12.3253,-48.9622
1318,32.4684,-43.8493,-11.3809,-32.4684
1319,48.6391,-52.6613,-4.02226,-48.6391
1320,48.0462,-60.5124,-12.4662,-48.0462
1321,47.9958,-59.0982,-11.1024,-47.9958
1322,48.6249,-55.2312,-6.60626,-48.6249
1323,45.4536,-56.6522,-11.1986,-45.4536
1324,47.6388,-59.8352,-12.1964,-47.6388
1325,47.6512,-55.1887,-7.53749,-47.6512
1326,47.9383,-54.7788,-6.84052,-47.9383
1327,48.5703,-59.8206,-11.2503,-48.5703
1328,46.1236,-49.6853,-3.56169,-46.1236
1329,48.5477,-60.8965,-12.3488,-48.5477
1330,14.8229,-24.8501,-10.0271,-14.8229
1331,48.1832,-58.1637,-9.98044,-48.1832
1332,46.8846,-57.987,-11.1024,-46.8846
1333,35.4556,-46.912,-11.4564,-35.4556
1334,47.7209,-59.3119,-11.591,-47.7209
1335,48.8235,-59.9394,-11.1159,-48.8235
1336,47.6122,-52.7175,-5.10528,-47.6122
1337,47.0548,-58.6357,-11.5809,-47.0548
1338,45.5776,-56.2753,-10.6977,-45.5776
1339,44.2385,-55.9286,-11.6901,-44.2385
1340,48.3661,-60.3445,-11.9784,-48.3661
1341,47.4149,-54.3701,-6.95519,-47.4149
1342,47.2624,-59.5285,-12.2661,-47.2624
1343,46.9824,-59.1823,-12.1999,-46.9824
1344,47.8678,-57.9472,-10.0794,-47.8678
1345,48.5005,-61.3846,-12.8841,-48.5005
1346,47.264,-59.3817,-12.1177,-47.264
1347,47.7363,-58.8912,-11.1549,-47.7363
1348,49.0405,-60.9939,-11.9535,-49.0405
1349,49.1971,-61.6573,-12.4602,-49.1971
1350,49.1125,-61.671,-12.5585,-49.1125
1351,49.0688,-61.5892,-12.5204,-49.0688
1352,49.2947,-61.5121,-12.2174,-49.2947
1353,47.6337,-59.3436,-11.7099,-47.6337
1354,40.0304,-50.7933,-10.7628,-40.0304
1355,45.0972,-56.6681,-11.5709,-45.0972
1356,44.6479,-55.0832,-10.4353,-44.6479
1357,44.6187,-54.9821,-10.3634,-44.6187
1358,46.8195,-58.8128,-11.9933,-46.8195
1359,47.8893,-59.6262,-11.737,-47.8893
1360,47.444,-59.6601,-12.2161,-47.444
1361,47.7993,-59.885,-12.0857,-47.7993
1362,41.1596,-53.311,-12.1514,-41.1596
1363,36.6636,-47.8509,-11.1873,-36.6636
1364,44.9099,-52.3608,-7.45094,-44.9099
1365,43.1924,-52.8593,-9.66689,-43.1924
1366,44.0029,-55.2216,-11.2188,-44.0029
1367,45.587,-56.6529,-11.0659,-45.587
1368,37.8789,-49.3368,-11.458,-37.8789
1369,47.0641,-49.8615,-2.79734,-47.0641
1370,46.6427,-57.7936,-11.1509,-46.6427
1371,46.226,-56.8247,-10.5988,-46.226
1372,46.9005,-58.8676,-11.9672,-46.9005
1373,48.3312,-58.2369,-9.90574,-48.3312
1374,49.3384,-62.1161,-12.7777,-49.3384
1375,47.3052,-59.508,-12.2029,-47.3052
1376,49.2237,-62.0249,-12.8012,-49.2237
1377,49.4605,-60.2713,-10.8108,-49.4605
1378,45.774,-57.5739,-11.7999,-45.774
1379,47.5084,-58.8777,-11.3692,-47.5084
1380,47.69,-56.6801,-8.99008,-47.69
1381,46.7259,-54.9618,-8.23589,-46.7259
1382,46.7772,-49.6163,-2.8391,-46.7772
1383,45.7982,-57.5869,-11.7887,-45.7982
1384,45.3051,-56.9425,-11.6375,-45.3051
1385,46.1998,-49.3977,-3.19786,-46.1998
1386,44.5356,-51.9687,-7.43317,-44.5356
1387,46.8723,-58.7718,-11.8995,-46.8723
1388,47.0608,-56.5117,-9.45083,-47.0608
1389,44.7314,-55.2747,-10.5433,-44.7314
1390,45.7463,-56.2308,-10.4846,-45.7463
1391,42.7876,-54.5334,-11.7458,-42.7876
1392,48.4719,-59.8427,-11.3709,-48.4719
1393,47.1858,-52.9292,-5.74346,-47.1858
1394,45.692,-57.0422,-11.3501,-45.692
1395,46.3306,-58.3799,-12.0493,-46.3306
1396,47.2053,-58.5216,-11.3163,-47.2053
1397,44.0531,-54.3503,-10.2971,-44.0531
1398,43.9033,-52.5255,-8.62222,-43.9033
1399,40.5466,-48.303,-7.75642,-40.5466
1400,35.3833,-41.5679,-6.18463,-35.3833
1401,45.7902,-47.848,-2.05776,-45.7902
1402,46.4201,-53.5975,-7.17744,-46.4201
1403,45.6282,-52.6083,-6.98007,-45.6282
1404,46.7046,-57.2368,-10.5322,-46.7046
1405,46.5186,-52.6935,-6.17494,-46.5186
1406,43.8447,-54.6298,-10.7851,-43.8447
1407,47.7913,-52.2926,-4.50125,-47.7913
1408,46.0708,-56.8953,-10.8244,-46.0708
1409,46.9429,-52.8118,-5.86894,-46.9429
1410,47.315,-59.1873,-11.8724,-47.315
1411,45.6718,-56.5758,-10.904,-45.6718
1412,47.5988,-50.9413,-3.34246,-47.5988
1413,48.5054,-60.5308,-12.0254,-48.5054
1414,33.7605,-45.0398,-11.2793,-33.7605
1415,47.9469,-58.8533,-10.9064,-47.9469
1416,45.9862,-57.6372,-11.651,-45.9862
1417,44.9023,-49.928,-5.02577,-44.9023
1418,41.8116,-53.5902,-11.7786,-41.8116
1419,42.9995,-54.8263,-11.8267,-42.9995
1420,14.6019,-25.3164,-10.7145,-14.6019
1421,44.9324,-55.3145,-10.382,-44.9324
1422,29.759,-39.8161,-10.0571,-29.759
1423,46.5206,-27.6644,18.8562,-46.5206
1424,46.058,-21.802,24.256,-46.058
1425,46.819,-26.7581,20.0609,-46.819
1426,41.1975,-48.5402,-7.34266,-41.1975
1427,44.7485,-52.891,-8.14253,-44.7485
1428,45.0618,-33.4611,11.6007,-45.0618
1429,46.8282,-47.6164,-0.788232,-46.8282
1430,26.6574,-37.2499,-10.5925,-26.6574
1431,45.2454,-53.8077,-8.56224,-45.2454
1432,43.7259,-51.3312,-7.60528,-43.7259
1433,47.1927,-57.1148,-9.92211,-47.1927
1434,47.0218,-53.3858,-6.364,-47.0218
1435,48.8361,-56.3355,-7.49941,-48.8361
1436,48.4708,-57.8253,-9.35458,-48.4708
1437,48.5341,-57.0904,-8.55635,-48.5341
1438,47.8034,-44.0717,3.73169,-47.8034
1439,46.7145,-58.7242,-12.0097,-46.7145
1440,47.1809,-52.5452,-5.36427,-47.1809
1441,48.836,-61.3015,-12.4655,-48.836
1442,49.3761,-61.5524,-12.1763,-49.3761
1443,46.1039,-56.5557,-10.4519,-46.1039
1444,48.1309,-59.9689,-11.8381,-48.1309
1445,44.9171,-50.6334,-5.71627,-44.9171
1446,41.3259,-52.1283,-10.8025,-41.3259
1447,48.6627,-60.5904,-11.9278,-48.6627
1448,17.77,-28.8296,-11.0596,-17.77
1449,39.8838,-42.971,-3.08717,-39.8838
1450,47.2216,-55.6335,-8.41196,-47.2216
1451,45.6457,-54.6528,-9.00709,-45.6457
1452,45.5504,-28.2711,17.2793,-45.5504
1453,21.0982,-31.7638,-10.6657,-21.0982
1454,39.8148,-44.8833,-5.06856,-39.8148
1455,45.2086,-55.933,-10.7243,-45.2086
1456,40.3852,-51.3842,-10.9991,-40.3852
1457,29.5385,-36.0344,-6.4959,-29.5385
1458,24.8159,-35.6804,-10.8645,-24.8159
1459,40.7366,-47.6038,-6.86725,-40.7366
1460,35.9068,-44.3248,-8.41798,-35.9068
1461,46.8677,-55.6521,-8.78441,-46.8677
1462,48.4826,-56.7292,-8.24659,-48.4826
1463,48.1282,-47.7107,0.417509,-48.1282
1464,43.7792,-52.6905,-8.91135,-43.7792
1465,48.9275,-61.0065,-12.079,-48.9275
1466,49.018,-61.1121,-12.0941,-49.018
1467,49.3531,-54.0536,-4.70042,-49.3531
1468,48.5151,-59.6403,-11.1252,-48.5151
1469,47.5761,-54.3297,-6.75363,-47.5761
1470,49.5927,-60.6013,-11.0086,-49.5927
1471,48.9354,-60.8177,-11.8823,-48.9354
1472,49.5885,-58.5098,-8.92133,-49.5885
1473,41.0083,-52.0427,-11.0344,-41.0083
1474,45.2763,-56.7204,-11.4441,-45.2763
1475,49.3331,-62.1485,-12.8154,-49.3331
1476,48.1738,-56.7033,-8.52949,-48.1738
1477,49.1151,-59.3747,-10.2597,-49.1151
1478,48.3538,-60.3527,-11.9989,-48.3538
1479,39.9354,-51.3226,-11.3872,-39.9354
1480,45.9477,-57.72,-11.7723,-45.9477
1481,41.873,-52.7228,-10.8498,-41.873
1482,46.6101,-57.1205,-10.5104,-46.6101
1483,46.035,-57.2412,-11.2062,-46.035
1484,46.0928,-55.8929,-9.80008,-46.0928
1485,45.4661,-54.8545,-9.38842,-45.4661
1486,46.8484,-59.131,-12.2826,-46.8484
1487,32.0763,-43.5792,-11.5029,-32.0763
1488,47.1146,-59.0491,-11.9344,-47.1146
1489,49.007,-60.7442,-11.7372,-49.007
1490,49.0444,-61.4489,-12.4045,-49.0444
1491,48.9823,-61.4343,-12.4521,-48.9823
1492,48.4719,-60.7754,-12.3034,-48.4719
1493,47.7767,-33.9968,13.7799,-47.7767
1494,49.4201,-56.9285,-7.5084,-49.4201
1495,48.6025,-60.2898,-11.6873,-48.6025
1496,48.6255,-53.0841,-4.45863,-48.6255
1497,43.7568,-54.3876,-10.6308,-43.7568
1498,46.7557,-53.0107,-6.25497,-46.7557
1499,45.6438,-54.346,-8.7022,-45.6438
1500,47.8454,-53.9214,-6.07604,-47.8454
1501,48.4285,-54.794,-6.36552,-48.4285
1502,46.6198,-53.1108,-6.49097,-46.6198
1503,47.5937,-59.4486,-11.8549,-47.5937
1504,47.0584,-56.2491,-9.19067,-47.0584
1505,47.2151,-33.6068,13.6083,-47.2151
1506,49.13,-61.5074,-12.3775,-49.13
1507,48.7091,-57.7567,-9.0476,-48.7091
1508,47.7919,-59.8671,-12.0751,-47.7919
1509,45.1187,-56.888,-11.7693,-45.1187
1510,48.5649,-59.0649,-10.5,-48.5649
1511,48.281,-57.4582,-9.17722,-48.281
1512,-3.66221,-7.31073,-10.9729,3.66221
1513,4.19362,-13.9368,-9.74315,-4.19362
1514,15.0813,-24.6981,-9.61681,-15.0813
1515,46.9238,-48.6607,-1.73687,-46.9238
1516,46.1811,-50.3497,-4.16868,-46.1811
1517,48.2291,-57.2966,-9.06752,-48.2291
1518,48.616,-60.9337,-12.3178,-48.616
1519,48.5868,-60.6466,-12.0598,-48.5868
1520,43.0594,-53.5766,-10.5172,-43.0594
1521,48.496,-61.1539,-12.6579,-48.496
1522,46.6351,-58.615,-11.9799,-46.6351
1523,49.2653,-61.854,-12.5888,-49.2653
1524,47.3829,-59.3731,-11.9901,-47.3829
1525,49.3035,-61.6369,-12.3333,-49.3035
1526,48.3986,-60.3113,-11.9127,-48.3986
1527,47.7995,-55.9547,-8.15527,-47.7995
1528,47.7272,-58.1357,-10.4084,-47.7272
1529,47.0381,-56.9808,-9.94267,-47.0381
1530,47.7069,-59.4137,-11.7068,-47.7069
1531,47.584,-59.7488,-12.1649,-47.584
1532,48.1456,-59.5809,-11.4353,-48.1456
1533,48.5337,-60.3216,-11.7879,-48.5337
1534,44.8933,-55.9811,-11.0878,-44.8933
1535,42.7224,-54.4513,-11.7289,-42.7224
1536,31.5247,-42.6935,-11.1688,-31.5247
1537,48.3192,-60.144,-11.8248,-48.3192
1538,47.5915,-58.3445,-10.753,-47.5915
1539,46.7057,-58.7432,-12.0376,-46.7057
1540,46.5478,-54.3971,-7.84931,-46.5478
1541,47.8899,-56.735,-8.84511,-47.8899
1542,46.9093,-53.4832,-6.5739,-46.9093
1543,45.2431,-57.03,-11.7868,-45.2431
1544,48.2979,-58.0805,-9.78264,-48.2979
1545,47.4021,-45.0608,2.34131,-47.4021
1546,48.7165,-57.6767,-8.96018,-48.7165
1547,43.5056,-51.1319,-7.6263,-43.5056
1548,46.8957,-49.0297,-2.13396,-46.8957
1549,46.5656,-55.4006,-8.83498,-46.5656
1550,47.9594,-53.7808,-5.82135,-47.9594
1551,48.1622,-51.7006,-3.53842,-48.1622
1552,46.8739,-54.1447,-7.27084,-46.8739
1553,46.2973,-44.8392,1.45806,-46.2973
1554,47.5,-51.0876,-3.58754,-47.5
1555,47.1959,-58.6452,-11.4493,-47.1959
1556,46.6934,-42.6475,4.04583,-46.6934
1557,47.6177,-57.229,-9.61127,-47.6177
1558,28.8986,-40.26,-11.3615,-28.8986
1559,47.1789,-42.0607,5.11823,-47.1789
1560,39.6006,-50.1713,-10.5707,-39.6006
1561,20.6563,-30.6308,-9.97445,-20.6563
1562,46.2432,-47.5646,-1.32145,-46.2432
1563,33.941,-43.8943,-9.95331,-33.941
1564,28.0648,-38.1679,-10.1031,-28.0648
1565,42.0258,-47.3229,-5.2971,-42.0258
1566,36.6976,-46.4187,-9.72108,-36.6976
1567,14.7923,-25.1225,-10.3302,-14.7923
1568,40.2182,-45.4713,-5.25312,-40.2182
1569,45.341,-44.686,0.654991,-45.341
1570,46.115,-43.0683,3.04668,-46.115
1571,39.2852,-49.1063,-9.82118,-39.2852
1572,45.9546,-55.2539,-9.29934,-45.9546
1573,46.6286,-56.9446,-10.316,-46.6286
1574,48.0734,-56.2131,-8.13967,-48.0734
1575,45.1932,-56.3531,-11.1599,-45.1932
1576,44.5631,-54.7562,-10.1931,-44.5631
1577,45.1008,-56.7859,-11.685,-45.1008
1578,47.464,-52.6017,-5.13772,-47.464
1579,47.2648,-41.7998,5.46499,-47.2648
1580,47.2383,-39.3292,7.90916,-47.2383
1581,47.0212,-18.8641,28.1571,-47.0212
1582,17.0423,-22.741,-5.69866,-17.0423
1583,19.982,-25.9235,-5.94145,-19.982
1584,39.468,-49.0623,-9.59425,-39.468
1585,45.2754,-48.9659,-3.69049,-45.2754
1586,47.364,-58.8363,-11.4723,-47.364
1587,46.9549,-57.89,-10.9351,-46.9549
1588,49.1466,-60.2735,-11.1269,-49.1466
1589,48.4624,-60.3455,-11.8831,-48.4624
1590,49.2817,-61.4908,-12.2091,-49.2817
1591,49.0659,-61.346,-12.2801,-49.0659
1592,49.3057,-60.7121,-11.4064,-49.3057
1593,49.4136,-61.3801,-11.9666,-49.4136
1594,49.1549,-61.1256,-11.9707,-49.1549
1595,49.9238,-57.9062,-7.98248,-49.9238
1596,49.6397,-62.1594,-12.5197,-49.6397
1597,49.4842,-61.7062,-12.222,-49.4842
1598,49.0191,-61.0972,-12.0781,-49.0191
1599,49.5923,-62.0796,-12.4874,-49.5923
1600,50.2233,-62.5562,-12.3329,-50.2233
1601,50.1965,-60.7799,-10.5834,-50.1965
1602,49.5608,-62.0685,-12.5077,-49.5608
1603,50.2351,-63.3611,-13.126,-50.2351
1604,50.1739,-62.964,-12.7901,-50.1739
1605,49.7409,-63.1728,-13.4318,-49.7409
1606,50.1715,-63.4347,-13.2632,-50.1715
1607,50.2332,-63.4433,-13.2101,-50.2332
1608,50.0587,-62.1788,-12.1201,-50.0587
1609,50.1213,-63.0271,-12.9058,-50.1213
1610,50.575,-63.5876,-13.0126,-50.575
1611,50.1992,-62.7485,-12.5493,-50.1992
1612,50.3,-63.5581,-13.2581,-50.3
1613,48.5921,-60.1278,-11.5357,-48.5921
1614,49.9397,-62.9944,-13.0547,-49.9397
1615,50.1153,-62.4386,-12.3233,-50.1153
1616,49.8353,-62.7416,-12.9062,-49.8353
1617,50.4146,-63.7902,-13.3756,-50.4146
1618,50.5627,-64.0583,-13.4955,-50.5627
1619,49.0973,-58.0692,-8.97196,-49.0973
1620,50.5189,-63.9408,-13.4219,-50.5189
1621,50.4523,-63.6541,-13.2018,-50.4523
1622,50.4501,-63.4106,-12.9605,-50.4501
1623,49.9834,-62.6595,-12.6761,-49.9834
1624,50.486,-63.5034,-13.0174,-50.486
1625,50.0716,-63.4191,-13.3474,-50.0716
1626,50.1199,-63.1408,-13.0209,-50.1199
1627,50.625,-64.0224,-13.3974,-50.625
1628,49.6915,-62.2359,-12.5444,-49.6915
1629,50.4763,-63.9611,-13.4849,-50.4763
1630,50.0968,-63.1091,-13.0122,-50.0968
1631,50.2581,-62.7481,-12.49,-50.2581
1632,50.2106,-60.8316,-10.621,-50.2106
1633,49.321,-61.5075,-12.1864,-49.321
1634,50.3492,-60.1776,-9.82845,-50.3492
1635,49.234,-61.3893,-12.1553,-49.234
1636,50.3693,-63.7178,-13.3485,-50.3693
1637,49.847,-62.4504,-12.6034,-49.847
1638,49.0247,-60.9833,-11.9586,-49.0247
1639,44.9139,-56.6388,-11.7249,-44.9139
1640,48.5695,-57.6864,-9.1169,-48.5695
1641,45.1945,-57.8737,-12.6793,-45.1945
1642,49.5992,-60.463,-10.8637,-49.5992
1643,46.9421,-53.5719,-6.62985,-46.9421
1644,48.2225,-59.9272,-11.7047,-48.2225
1645,48.6814,-58.5973,-9.91593,-48.6814
1646,44.4518,-56.8864,-12.4346,-44.4518
1647,44.3281,-49.8965,-5.56837,-44.3281
1648,47.766,-48.9206,-1.15459,-47.766
1649,48.2706,-56.3657,-8.09519,-48.2706
1650,45.7338,-57.876,-12.1422,-45.7338
1651,41.8847,-53.0204,-11.1357,-41.8847
1652,32.925,-44.8671,-11.9421,-32.925
1653,44.9823,-56.5689,-11.5866,-44.9823
1654,46.7363,-58.464,-11.7277,-46.7363
1655,48.2353,-60.2458,-12.0104,-48.2353
1656,48.6801,-52.4284,-3.74828,-48.6801
1657,45.6415,-55.7845,-10.143,-45.6415
1658,48.7183,-60.3262,-11.608,-48.7183
1659,49.3727,-61.8892,-12.5165,-49.3727
1660,44.6705,-55.6332,-10.9627,-44.6705
1661,49.1961,-61.6216,-12.4255,-49.1961
1662,49.3926,-62.0857,-12.6931,-49.3926
1663,48.3389,-59.5439,-11.205,-48.3389
1664,48.7566,-61.4113,-12.6548,-48.7566
1665,31.629,-43.0181,-11.3892,-31.629
1666,45.3111,-57.0209,-11.7098,-45.3111
1667,45.7324,-56.8871,-11.1547,-45.7324
1668,29.115,-40.703,-11.5881,-29.115
1669,46.4568,-56.9611,-10.5043,-46.4568
1670,48.7456,-48.7466,-0.00104558,-48.7456
1671,44.8584,-54.4685,-9.61004,-44.8584
1672,46.9376,-59.282,-12.3444,-46.9376
1673,47.651,-59.7842,-12.1332,-47.651
1674,38.6462,-50.4576,-11.8113,-38.6462
1675,32.0073,-43.7435,-11.7362,-32.0073
1676,45.0728,-53.5872,-8.51439,-45.0728
1677,47.5657,-50.935,-3.36933,-47.5657
1678,29.8919,-39.8213,-9.92937,-29.8919
1679,6.52752,-16.4108,-9.88327,-6.52752
1680,41.9555,-46.2958,-4.34029,-41.9555
1681,29.4707,-40.7327,-11.2619,-29.4707
1682,41.9752,-52.4781,-10.503,-41.9752
1683,47.8975,-53.608,-5.71054,-47.8975
1684,48.3425,-23.482,24.8605,-48.3425
1685,47.1487,-52.6777,-5.52895,-47.1487
1686,42.9478,-54.0928,-11.145,-42.9478
1687,43.7127,-55.2051,-11.4923,-43.7127
1688,28.0376,-39.3221,-11.2844,-28.0376
1689,40.484,-48.3698,-7.88574,-40.484
1690,46.7905,-57.9375,-11.147,-46.7905
1691,46.7376,-57.8425,-11.1049,-46.7376
1692,43.9183,-54.6967,-10.7784,-43.9183
1693,42.4376,-51.9453,-9.50768,-42.4376
1694,44.9285,-56.8772,-11.9487,-44.9285
1695,47.1592,-58.3757,-11.2165,-47.1592
1696,47.6933,-57.7072,-10.0138,-47.6933
1697,46.3626,-57.2817,-10.9191,-46.3626
1698,40.4141,-52.1844,-11.7703,-40.4141
1699,48.5938,-60.5134,-11.9195,-48.5938
1700,45.3971,-53.1832,-7.78615,-45.3971
1701,48.3984,-57.9886,-9.59016,-48.3984
1702,41.6596,-52.9329,-11.2733,-41.6596
1703,46.5233,-56.5094,-9.98606,-46.5233
1704,18.8849,-29.0628,-10.1779,-18.8849
1705,45.1185,-48.9601,-3.84164,-45.1185
1706,42.4064,-38.9113,3.49508,-42.4064
1707,45.3046,-48.7071,-3.4025,-45.3046
1708,39.1739,-49.7785,-10.6046,-39.1739
1709,48.3315,-54.4928,-6.16126,-48.3315
1710,47.5997,-50.7415,-3.14189,-47.5997
1711,47.268,-59.4076,-12.1396,-47.268
1712,48.4298,-60.4057,-11.9758,-48.4298
1713,48.9079,-59.5842,-10.6763,-48.9079
1714,49.1784,-61.3041,-12.1257,-49.1784
1715,48.6797,-60.5001,-11.8203,-48.6797
1716,49.5973,-49.8412,-0.24388,-49.5973
1717,46.032,-57.7052,-11.6732,-46.032
1718,49.4784,-61.6987,-12.2204,-49.4784
1719,48.8848,-57.5227,-8.63796,-48.8848
1720,14.3933,-25.7568,-11.3635,-14.3933
1721,49.0427,-49.7776,-0.734898,-49.0427
1722,42.8825,-54.5048,-11.6223,-42.8825
1723,48.8171,-60.8202,-12.0031,-48.8171
1724,33.729,-45.318,-11.5891,-33.729
1725,43.8155,-45.7766,-1.96109,-43.8155
1726,45.7994,-55.0558,-9.25642,-45.7994
1727,47.7863,-57.9768,-10.1905,-47.7863
1728,48.2011,-60.6092,-12.4082,-48.2011
1729,48.7474,-60.9601,-12.2126,-48.7474
1730,47.6857,-60.0686,-12.3829,-47.6857
1731,49.4619,-62.1512,-12.6893,-49.4619
1732,49.7269,-62.5203,-12.7934,-49.7269
1733,49.3682,-61.8683,-12.5,-49.3682
1734,49.8877,-62.8698,-12.9821,-49.8877
1735,49.801,-62.8848,-13.0838,-49.801
1736,50.1737,-62.8615,-12.6878,-50.1737
1737,49.9227,-62.8262,-12.9035,-49.9227
1738,50.1502,-63.2317,-13.0815,-50.1502
1739,46.5023,-57.2801,-10.7778,-46.5023
1740,48.9107,-62.0885,-13.1778,-48.9107
1741,50.4468,-63.4716,-13.0248,-50.4468
1742,50.5933,-63.3548,-12.7615,-50.5933
1743,50.1828,-63.4733,-13.2905,-50.1828
1744,50.1114,-62.9386,-12.8273,-50.1114
1745,48.605,-61.5428,-12.9378,-48.605
1746,50.2899,-63.0288,-12.739,-50.2899
1747,50.6505,-60.2549,-9.60445,-50.6505
1748,50.5138,-63.8133,-13.2995,-50.5138
1749,50.5898,-64.1347,-13.5449,-50.5898
1750,50.5555,-63.9691,-13.4135,-50.5555
1751,50.3672,-63.2851,-12.9179,-50.3672
1752,50.3285,-63.8477,-13.5191,-50.3285
1753,50.5424,-63.8987,-13.3563,-50.5424
1754,50.4706,-61.96,-11.4894,-50.4706
1755,50.4138,-61.3063,-10.8924,-50.4138
1756,46.7912,-58.6585,-11.8673,-46.7912
1757,49.7706,-62.8786,-13.108,-49.7706
1758,49.0661,-62.439,-13.3729,-49.0661
1759,49.5458,-62.284,-12.7382,-49.5458
1760,49.7803,-62.3263,-12.5461,-49.7803
1761,49.8291,-62.8037,-12.9746,-49.8291
1762,49.161,-62.4258,-13.2648,-49.161
1763,48.4819,-61.6085,-13.1266,-48.4819
1764,48.8712,-53.0511,-4.17989,-48.8712
1765,47.7405,-59.9482,-12.2077,-47.7405
1766,49.3579,-62.1968,-12.8389,-49.3579
1767,48.0046,-55.8342,-7.82955,-48.0046
1768,42.8119,-54.4834,-11.6715,-42.8119
1769,48.325,-58.8672,-10.5423,-48.325
1770,47.4309,-59.2699,-11.839,-47.4309
1771,44.1481,-56.4884,-12.3402,-44.1481
1772,47.0557,-56.5378,-9.48218,-47.0557
1773,47.967,-54.8295,-6.86251,-47.967
1774,46.0151,-57.1391,-11.124,-46.0151
1775,44.0016,-54.7319,-10.7304,-44.0016
1776,48.6533,-50.4978,-1.84448,-48.6533
1777,46.6275,-58.3608,-11.7333,-46.6275
1778,48.9298,-52.5548,-3.62499,-48.9298
1779,47.3809,-58.8308,-11.4499,-47.3809
1780,41.3146,-53.0544,-11.7397,-41.3146
1781,46.3474,-53.8397,-7.49229,-46.3474
1782,46.3482,-53.2833,-6.93507,-46.3482
1783,47.4756,-56.206,-8.73038,-47.4756
1784,36.6653,-47.8604,-11.1951,-36.6653
1785,45.1591,-36.249,8.9101,-45.1591
1786,24.5705,-34.3027,-9.73219,-24.5705
1787,40.3357,-40.8118,-0.476046,-40.3357
1788,47.4564,-44.3576,3.09872,-47.4564
1789,46.6024,-49.0464,-2.44403,-46.6024
1790,46.3126,-43.7736,2.53904,-46.3126
1791,46.1311,-55.2568,-9.12577,-46.1311
1792,25.0278,-34.3056,-9.27781,-25.0278
1793,46.6904,-52.7539,-6.06348,-46.6904
1794,44.9897,-34.0718,10.9178,-44.9897
1795,39.0426,-45.9725,-6.92992,-39.0426
1796,45.8154,-41.9804,3.83504,-45.8154
1797,47.0341,-42.3014,4.73269,-47.0341
1798,40.7718,-51.9122,-11.1404,-40.7718
1799,47.1301,-57.0973,-9.96714,-47.1301
1800,40.367,-51.0566,-10.6896,-40.367
1801,44.0028,-55.0632,-11.0604,-44.0028
1802,44.5511,-45.9565,-1.40542,-44.5511
1803,37.8263,-41.7348,-3.90848,-37.8263
1804,36.6581,-47.9592,-11.3011,-36.6581
1805,33.4641,-41.8871,-8.42301,-33.4641
1806,47.1644,-47.0286,0.135765,-47.1644
1807,37.2407,-48.2595,-11.0188,-37.2407
