Step,Generator,Discriminator,Real,Fake
548,40.8766,-61.9099,-21.0333,-40.8766
549,39.2153,-57.3461,-18.1308,-39.2153
550,41.134,-62.4213,-21.2873,-41.134
551,41.2013,-61.9095,-20.7081,-41.2013
552,40.5545,-60.2493,-19.6948,-40.5545
553,41.0967,-62.4631,-21.3664,-41.0967
554,40.7359,-61.666,-20.9301,-40.7359
555,40.2124,-60.4597,-20.2473,-40.2124
556,41.285,-62.375,-21.09,-41.285
557,40.7588,-59.1351,-18.3763,-40.7588
558,39.7848,-60.4109,-20.6261,-39.7848
559,34.7908,-51.6953,-16.9046,-34.7908
560,39.8407,-59.0642,-19.2235,-39.8407
561,40.674,-60.5504,-19.8765,-40.674
562,40.7054,-61.7407,-21.0352,-40.7054
563,33.4074,-51.8647,-18.4572,-33.4074
564,40.8324,-61.4043,-20.5719,-40.8324
565,40.2542,-57.8264,-17.5722,-40.2542
566,40.4485,-60.2273,-19.7787,-40.4485
567,40.5382,-60.5074,-19.9691,-40.5382
568,39.808,-60.4924,-20.6844,-39.808
569,40.3999,-61.4663,-21.0664,-40.3999
570,30.1982,-49.4684,-19.2702,-30.1982
571,36.1024,-55.3262,-19.2238,-36.1024
572,41.2129,-60.4037,-19.1909,-41.2129
573,37.7222,-56.357,-18.6348,-37.7222
574,38.411,-48.6058,-10.1947,-38.411
575,39.6223,-59.964,-20.3418,-39.6223
576,41.0178,-62.0555,-21.0378,-41.0178
577,40.1385,-60.3749,-20.2364,-40.1385
578,36.118,-51.9548,-15.8368,-36.118
579,40.7074,-61.6032,-20.8958,-40.7074
580,39.1394,-59.302,-20.1626,-39.1394
581,40.9037,-61.9016,-20.9979,-40.9037
582,35.4944,-51.3475,-15.8531,-35.4944
583,41.0176,-62.2087,-21.1911,-41.0176
584,40.6333,-61.7526,-21.1194,-40.6333
585,40.6169,-61.8872,-21.2703,-40.6169
586,40.8664,-60.7336,-19.8672,-40.8664
587,38.9666,-58.7701,-19.8035,-38.9666
588,40.5146,-60.8363,-20.3217,-40.5146
589,27.1305,-45.6428,-18.5123,-27.1305
590,36.1257,-55.8231,-19.6974,-36.1257
591,38.8637,-59.6248,-20.7611,-38.8637
592,37.2808,-57.644,-20.3632,-37.2808
593,40.41,-61.0442,-20.6342,-40.41
594,40.1285,-60.6222,-20.4937,-40.1285
595,40.9566,-62.2141,-21.2574,-40.9566
596,39.5485,-60.2993,-20.7508,-39.5485
597,36.5326,-56.8052,-20.2726,-36.5326
598,39.7049,-61.0203,-21.3154,-39.7049
599,40.8288,-61.8775,-21.0487,-40.8288
600,39.3334,-60.0554,-20.7221,-39.3334
601,40.8437,-61.0976,-20.2539,-40.8437
602,36.8816,-46.0051,-9.1235,-36.8816
603,39.1556,-59.6151,-20.4595,-39.1556
604,37.4294,-31.0781,6.35129,-37.4294
605,39.0337,-59.7046,-20.671,-39.0337
606,38.4937,-53.3378,-14.8441,-38.4937
607,39.0776,-58.9816,-19.9039,-39.0776
608,32.9079,-52.562,-19.6541,-32.9079
609,31.1229,-49.9631,-18.8402,-31.1229
610,37.7057,-57.2872,-19.5816,-37.7057
611,40.1323,-60.438,-20.3057,-40.1323
612,40.3164,-60.9537,-20.6373,-40.3164
613,41.1349,-62.0195,-20.8846,-41.1349
614,40.8594,-61.8907,-21.0313,-40.8594
615,41.3364,-61.8577,-20.5213,-41.3364
616,39.3216,-60.4217,-21.1001,-39.3216
617,40.6819,-61.6876,-21.0056,-40.6819
618,40.2443,-61.3946,-21.1503,-40.2443
619,41.3402,-61.6621,-20.3219,-41.3402
620,41.7277,-63.2508,-21.5232,-41.7277
621,40.9389,-60.4572,-19.5183,-40.9389
622,41.4891,-63.0686,-21.5795,-41.4891
623,41.4919,-62.9032,-21.4114,-41.4919
624,40.998,-62.2588,-21.2608,-40.998
625,40.3743,-61.8845,-21.5102,-40.3743
626,41.4822,-62.5365,-21.0543,-41.4822
627,41.0343,-62.4703,-21.436,-41.0343
628,41.4965,-62.4125,-20.9161,-41.4965
629,41.4612,-63.1166,-21.6554,-41.4612
630,41.2477,-62.0785,-20.8308,-41.2477
631,41.5767,-62.9839,-21.4071,-41.5767
632,41.0817,-62.2495,-21.1678,-41.0817
633,41.6906,-63.0996,-21.409,-41.6906
634,41.7849,-63.3842,-21.5993,-41.7849
635,41.7469,-63.2497,-21.5028,-41.7469
636,41.4145,-62.8262,-21.4117,-41.4145
637,41.221,-62.8081,-21.5872,-41.221
638,41.5975,-62.9356,-21.3381,-41.5975
639,40.0152,-61.3144,-21.2992,-40.0152
640,41.7099,-63.4448,-21.7349,-41.7099
641,41.3056,-62.3668,-21.0613,-41.3056
642,40.3366,-53.3658,-13.0292,-40.3366
643,39.2852,-60.5119,-21.2267,-39.2852
644,41.6118,-63.3362,-21.7244,-41.6118
645,40.8265,-61.1399,-20.3134,-40.8265
646,34.9672,-54.462,-19.4949,-34.9672
647,40.4065,-55.0324,-14.6259,-40.4065
648,39.332,-55.132,-15.8,-39.332
649,33.4055,-52.9312,-19.5256,-33.4055
650,34.8742,-52.3917,-17.5175,-34.8742
651,0.168918,-19.7196,-19.5507,-0.168918
652,37.1959,-46.0225,-8.82652,-37.1959
653,39.584,-59.2618,-19.6778,-39.584
654,40.3668,-60.6809,-20.3141,-40.3668
655,40.4224,-58.3772,-17.9549,-40.4224
656,37.936,-51.084,-13.148,-37.936
657,39.6519,-60.4636,-20.8117,-39.6519
658,40.311,-61.3973,-21.0863,-40.311
659,40.4805,-61.6325,-21.152,-40.4805
660,40.8454,-61.9542,-21.1087,-40.8454
661,36.0624,-53.732,-17.6696,-36.0624
662,39.8762,-60.9874,-21.1111,-39.8762
663,39.7257,-49.8908,-10.165,-39.7257
664,40.5133,-60.857,-20.3438,-40.5133
665,33.5308,-52.2465,-18.7158,-33.5308
666,36.253,-34.7197,1.53333,-36.253
667,40.5505,-61.0763,-20.5259,-40.5505
668,38.1621,-57.9183,-19.7563,-38.1621
669,33.8823,-41.6291,-7.74679,-33.8823
670,38.1185,-42.7539,-4.63537,-38.1185
671,40.2881,-54.6638,-14.3756,-40.2881
672,39.5153,-58.4405,-18.9252,-39.5153
673,38.3876,-56.33,-17.9423,-38.3876
674,38.7378,-56.9184,-18.1806,-38.7378
675,40.5293,-60.2725,-19.7432,-40.5293
676,40.117,-58.1339,-18.0169,-40.117
677,39.4014,-59.2894,-19.888,-39.4014
678,40.4755,-61.1891,-20.7136,-40.4755
679,40.4962,-60.2601,-19.7639,-40.4962
680,40.7141,-61.2997,-20.5855,-40.7141
681,29.9676,-50.178,-20.2104,-29.9676
682,15.557,-35.5909,-20.034,-15.557
683,39.0099,-50.4794,-11.4695,-39.0099
684,40.1564,-59.2167,-19.0603,-40.1564
685,40.0728,-59.6561,-19.5833,-40.0728
686,39.4253,-57.2134,-17.7881,-39.4253
687,23.1108,-42.1952,-19.0843,-23.1108
688,18.7298,-38.4457,-19.7159,-18.7298
689,38.3275,-47.8622,-9.53472,-38.3275
690,38.4723,-56.562,-18.0897,-38.4723
691,8.36041,-26.8972,-18.5368,-8.36041
692,39.145,-58.9427,-19.7977,-39.145
693,40.1886,-60.5894,-20.4008,-40.1886
694,35.0228,-54.7783,-19.7555,-35.0228
695,40.0062,-60.7491,-20.743,-40.0062
696,37.1355,-56.1437,-19.0082,-37.1355
697,40.4663,-59.0282,-18.5619,-40.4663
698,40.7559,-62.0626,-21.3067,-40.7559
699,40.7808,-61.6529,-20.8721,-40.7808
700,40.1341,-60.9251,-20.7909,-40.1341
701,41.0137,-60.6974,-19.6837,-41.0137
702,40.9303,-61.8193,-20.8891,-40.9303
703,41.4653,-62.9253,-21.46,-41.4653
704,41.4061,-62.9265,-21.5204,-41.4061
705,41.0359,-62.2902,-21.2543,-41.0359
706,39.935,-60.8203,-20.8853,-39.935
707,41.2047,-62.1627,-20.958,-41.2047
708,40.0263,-61.0984,-21.0721,-40.0263
709,41.3697,-62.6434,-21.2737,-41.3697
710,41.3286,-62.9145,-21.5859,-41.3286
711,40.3982,-61.8567,-21.4586,-40.3982
712,40.7764,-61.0539,-20.2775,-40.7764
713,35.3183,-35.0057,0.312588,-35.3183
714,40.0458,-61.2991,-21.2533,-40.0458
715,39.2073,-48.4715,-9.2642,-39.2073
716,31.9874,-51.716,-19.7286,-31.9874
717,39.8971,-47.2043,-7.30725,-39.8971
718,31.4235,-51.5595,-20.136,-31.4235
719,38.5557,-59.1091,-20.5534,-38.5557
720,39.2749,-57.9957,-18.7208,-39.2749
721,40.214,-60.9475,-20.7335,-40.214
722,40.2295,-60.7775,-20.5481,-40.2295
723,29.1153,-49.6244,-20.5091,-29.1153
724,39.8331,-58.3979,-18.5649,-39.8331
725,37.9495,-55.6539,-17.7044,-37.9495
726,37.1706,-56.2782,-19.1075,-37.1706
727,40.5016,-60.5762,-20.0746,-40.5016
728,38.5406,-57.6957,-19.1551,-38.5406
729,40.2078,-59.9867,-19.7789,-40.2078
730,37.7374,-57.7154,-19.9779,-37.7374
731,40.7903,-61.5784,-20.7881,-40.7903
732,39.2928,-57.5542,-18.2615,-39.2928
733,41.1856,-60.9166,-19.7309,-41.1856
734,36.3898,-56.3945,-20.0047,-36.3898
735,40.9186,-61.6331,-20.7145,-40.9186
736,17.607,-38.0033,-20.3962,-17.607
737,41.2901,-62.4061,-21.1159,-41.2901
738,41.3762,-62.7131,-21.3368,-41.3762
739,38.4111,-58.6354,-20.2243,-38.4111
740,39.8535,-50.9466,-11.0931,-39.8535
741,41.4721,-62.7656,-21.2936,-41.4721
742,41.2233,-62.5783,-21.355,-41.2233
743,40.2807,-60.8702,-20.5895,-40.2807
744,39.9516,-60.3961,-20.4445,-39.9516
745,41.4014,-62.6945,-21.293,-41.4014
746,41.1376,-62.1344,-20.9969,-41.1376
747,39.2739,-59.0608,-19.7868,-39.2739
748,41.4592,-62.663,-21.2038,-41.4592
749,41.1473,-62.0693,-20.922,-41.1473
750,41.2989,-62.6355,-21.3366,-41.2989
751,41.3455,-62.2815,-20.936,-41.3455
752,41.3496,-62.947,-21.5974,-41.3496
753,41.6906,-63.2387,-21.5481,-41.6906
754,41.2814,-62.2314,-20.95,-41.2814
755,34.1892,-54.8115,-20.6224,-34.1892
756,41.4635,-62.9904,-21.5269,-41.4635
757,41.614,-63.215,-21.601,-41.614
758,41.465,-62.6632,-21.1982,-41.465
759,41.2282,-62.5222,-21.294,-41.2282
760,41.2371,-62.6927,-21.4556,-41.2371
761,41.382,-62.8939,-21.5118,-41.382
762,40.1295,-60.2928,-20.1633,-40.1295
763,41.119,-61.9322,-20.8133,-41.119
764,41.7187,-63.4709,-21.7522,-41.7187
765,41.1378,-62.3754,-21.2376,-41.1378
766,41.4506,-62.6271,-21.1765,-41.4506
767,41.3511,-62.5656,-21.2145,-41.3511
768,41.0446,-62.4907,-21.4462,-41.0446
769,41.523,-63.3392,-21.8161,-41.523
770,41.6857,-63.1362,-21.4505,-41.6857
771,41.4211,-62.6698,-21.2487,-41.4211
772,41.6986,-63.3693,-21.6708,-41.6986
773,3.25612,-23.6215,-20.3654,-3.25612
774,41.562,-63.3335,-21.7715,-41.562
775,41.5401,-63.3903,-21.8502,-41.5401
776,41.3936,-62.6655,-21.2719,-41.3936
777,41.4584,-62.9526,-21.4943,-41.4584
778,41.6708,-63.3159,-21.6451,-41.6708
779,41.0429,-62.2315,-21.1886,-41.0429
780,41.4583,-63.0665,-21.6082,-41.4583
781,41.2232,-61.933,-20.7098,-41.2232
782,41.4981,-62.8476,-21.3496,-41.4981
783,41.846,-63.4292,-21.5832,-41.846
784,41.7814,-63.6171,-21.8358,-41.7814
785,41.7936,-63.4864,-21.6928,-41.7936
786,41.098,-62.7229,-21.6248,-41.098
787,41.6229,-63.2475,-21.6246,-41.6229
788,41.4173,-62.7714,-21.3541,-41.4173
789,41.8268,-63.4777,-21.651,-41.8268
790,41.6382,-63.4099,-21.7718,-41.6382
791,41.9954,-63.6732,-21.6778,-41.9954
792,41.209,-62.4261,-21.2171,-41.209
793,41.6396,-62.9551,-21.3155,-41.6396
794,41.613,-62.5798,-20.9669,-41.613
795,41.068,-62.7527,-21.6847,-41.068
796,41.68,-63.3591,-21.6792,-41.68
797,41.6502,-63.303,-21.6527,-41.6502
798,41.8545,-62.9434,-21.0889,-41.8545
799,41.5169,-63.1252,-21.6084,-41.5169
800,41.7151,-63.6424,-21.9273,-41.7151
801,41.9746,-63.5783,-21.6037,-41.9746
802,41.7666,-63.4772,-21.7106,-41.7666
803,41.8433,-63.7137,-21.8704,-41.8433
804,41.8177,-63.7289,-21.9112,-41.8177
805,41.7824,-63.679,-21.8966,-41.7824
806,41.5171,-62.8085,-21.2914,-41.5171
807,41.7849,-63.5343,-21.7494,-41.7849
808,41.9486,-63.8067,-21.8581,-41.9486
809,41.972,-63.7509,-21.7789,-41.972
810,41.7288,-63.208,-21.4792,-41.7288
811,41.9925,-63.8245,-21.832,-41.9925
812,41.1024,-62.4072,-21.3049,-41.1024
813,41.5603,-63.1576,-21.5973,-41.5603
814,41.659,-63.0648,-21.4057,-41.659
815,32.3999,-53.1627,-20.7628,-32.3999
816,41.364,-63.0513,-21.6873,-41.364
817,41.7807,-63.1705,-21.3899,-41.7807
818,41.3023,-61.1006,-19.7983,-41.3023
819,38.7291,-59.3689,-20.6398,-38.7291
820,41.4266,-62.6842,-21.2576,-41.4266
821,41.2818,-61.8309,-20.5491,-41.2818
822,37.4056,-43.3284,-5.9229,-37.4056
823,41.5024,-63.234,-21.7317,-41.5024
824,36.6458,-56.9484,-20.3025,-36.6458
825,41.4658,-63.2005,-21.7347,-41.4658
826,41.6777,-63.2889,-21.6112,-41.6777
827,41.17,-62.0153,-20.8454,-41.17
828,41.3274,-62.6556,-21.3282,-41.3274
829,41.5327,-62.7182,-21.1854,-41.5327
830,41.1154,-62.0829,-20.9675,-41.1154
831,39.9178,-57.9442,-18.0263,-39.9178
832,41.5282,-63.0859,-21.5577,-41.5282
833,38.6399,-59.2221,-20.5821,-38.6399
834,39.2406,-56.119,-16.8784,-39.2406
835,31.5314,-51.2519,-19.7205,-31.5314
836,38.0461,-48.3696,-10.3235,-38.0461
837,38.5764,-58.2031,-19.6267,-38.5764
838,38.5211,-55.5568,-17.0356,-38.5211
839,39.9533,-60.9229,-20.9696,-39.9533
840,39.92,-60.8391,-20.9191,-39.92
841,38.6647,-58.5643,-19.8996,-38.6647
842,8.20446,-27.6472,-19.4427,-8.20446
843,31.8672,-52.3449,-20.4776,-31.8672
844,37.1825,-57.0497,-19.8673,-37.1825
845,39.2533,-49.5774,-10.3241,-39.2533
846,39.7734,-48.0712,-8.2978,-39.7734
847,40.6537,-61.6339,-20.9802,-40.6537
848,40.0715,-55.7983,-15.7268,-40.0715
849,38.5454,-54.7826,-16.2373,-38.5454
850,40.6917,-60.6446,-19.9529,-40.6917
851,39.6896,-55.1911,-15.5015,-39.6896
852,40.9671,-61.9871,-21.02,-40.9671
853,40.8244,-59.5059,-18.6814,-40.8244
854,40.9532,-60.8789,-19.9257,-40.9532
855,40.9916,-61.5802,-20.5887,-40.9916
856,41.3046,-60.8084,-19.5038,-41.3046
857,41.0091,-62.0378,-21.0287,-41.0091
858,41.1944,-62.63,-21.4356,-41.1944
859,38.8071,-59.2356,-20.4286,-38.8071
860,41.3756,-62.8511,-21.4755,-41.3756
861,41.0534,-60.9351,-19.8817,-41.0534
862,41.436,-62.9172,-21.4813,-41.436
863,40.9938,-62.1531,-21.1593,-40.9938
864,36.4774,-56.7715,-20.2941,-36.4774
865,41.3226,-62.6852,-21.3627,-41.3226
866,40.4697,-60.8612,-20.3915,-40.4697
867,41.3736,-62.8132,-21.4397,-41.3736
868,41.34,-62.4242,-21.0842,-41.34
869,40.8741,-61.6734,-20.7993,-40.8741
870,40.9444,-61.7457,-20.8013,-40.9444
871,34.3144,-45.0111,-10.6967,-34.3144
872,41.1305,-62.6197,-21.4892,-41.1305
873,40.8242,-60.8855,-20.0613,-40.8242
874,40.1858,-59.0399,-18.8541,-40.1858
875,39.2597,-59.5767,-20.317,-39.2597
876,41.3264,-62.6813,-21.355,-41.3264
877,33.6992,-51.7494,-18.0502,-33.6992
878,41.0725,-62.3528,-21.2804,-41.0725
879,41.3122,-62.5957,-21.2835,-41.3122
880,41.446,-62.9352,-21.4891,-41.446
881,37.8747,-58.869,-20.9944,-37.8747
882,40.1933,-61.5725,-21.3792,-40.1933
883,38.5777,-44.2406,-5.66288,-38.5777
884,41.3467,-62.8401,-21.4934,-41.3467
885,41.3523,-62.6668,-21.3146,-41.3523
886,41.2834,-62.5158,-21.2323,-41.2834
887,39.4262,-60.0892,-20.663,-39.4262
888,40.7183,-59.8326,-19.1142,-40.7183
889,25.9616,-46.4405,-20.4789,-25.9616
890,37.9584,-53.339,-15.3806,-37.9584
891,38.9794,-45.7771,-6.7977,-38.9794
892,39.3468,-60.0387,-20.6919,-39.3468
893,39.2046,-59.6088,-20.4042,-39.2046
894,36.3504,-55.9876,-19.6373,-36.3504
895,38.6905,-58.8613,-20.1708,-38.6905
896,30.8127,-50.3199,-19.5071,-30.8127
897,36.0477,-52.3862,-16.3385,-36.0477
898,37.6695,-55.8348,-18.1653,-37.6695
899,38.432,-39.6583,-1.22637,-38.432
900,39.8711,-60.0448,-20.1737,-39.8711
901,29.4233,-49.0915,-19.6682,-29.4233
902,10.4477,-28.7399,-18.2922,-10.4477
903,38.5721,-58.8914,-20.3193,-38.5721
904,39.6402,-56.6236,-16.9834,-39.6402
905,40.4869,-61.639,-21.1521,-40.4869
906,41.1921,-62.1038,-20.9117,-41.1921
907,39.663,-59.9873,-20.3243,-39.663
908,39.3729,-53.3848,-14.0119,-39.3729
909,40.9302,-61.9773,-21.0471,-40.9302
910,40.1157,-61.5498,-21.4341,-40.1157
911,41.3351,-62.4311,-21.0959,-41.3351
912,40.1241,-59.1951,-19.071,-40.1241
913,41.0648,-62.3588,-21.294,-41.0648
914,40.6806,-62.088,-21.4075,-40.6806
915,40.9737,-61.9557,-20.9819,-40.9737
916,41.1384,-62.6051,-21.4667,-41.1384
917,40.399,-61.2821,-20.8831,-40.399
918,41.3312,-62.2011,-20.87,-41.3312
919,40.9876,-61.9446,-20.957,-40.9876
920,40.605,-60.7836,-20.1786,-40.605
921,26.2365,-44.809,-18.5725,-26.2365
922,39.4248,-56.6624,-17.2376,-39.4248
923,39.1433,-53.9235,-14.7802,-39.1433
924,38.919,-59.4054,-20.4864,-38.919
925,39.8618,-59.6594,-19.7975,-39.8618
926,40.0672,-59.8383,-19.7711,-40.0672
927,32.689,-51.5735,-18.8846,-32.689
928,39.8144,-58.9065,-19.092,-39.8144
929,40.5881,-60.125,-19.537,-40.5881
930,38.5159,-57.9721,-19.4562,-38.5159
931,40.3795,-61.266,-20.8864,-40.3795
932,38.6574,-15.6236,23.0338,-38.6574
933,40.6367,-60.146,-19.5093,-40.6367
934,40.2645,-61.1036,-20.8392,-40.2645
935,39.7031,-58.9039,-19.2008,-39.7031
936,38.3469,-36.2723,2.0746,-38.3469
937,38.5736,-58.9929,-20.4193,-38.5736
938,0.770673,-19.2955,-18.5248,-0.770673
939,36.6417,-54.7473,-18.1056,-36.6417
940,9.82906,-29.0626,-19.2335,-9.82906
941,26.6731,-42.33,-15.657,-26.6731
942,38.8894,-47.847,-8.95761,-38.8894
943,23.2815,-37.7232,-14.4417,-23.2815
944,5.46151,-24.7925,-19.331,-5.46151
945,0.88816,-20.2131,-19.3249,-0.88816
946,38.3055,-36.9995,1.30598,-38.3055
947,35.8384,-55.1376,-19.2992,-35.8384
948,39.4514,-57.8657,-18.4143,-39.4514
949,40.3727,-60.7489,-20.3762,-40.3727
950,37.9093,-46.6241,-8.71487,-37.9093
951,40.5865,-60.6703,-20.0838,-40.5865
952,39.9585,-60.3033,-20.3448,-39.9585
953,39.1202,-55.1464,-16.0261,-39.1202
954,40.6661,-61.6576,-20.9915,-40.6661
955,40.2236,-61.2479,-21.0243,-40.2236
956,40.6813,-60.6774,-19.9961,-40.6813
957,41.0178,-61.9425,-20.9246,-41.0178
958,37.2382,-53.662,-16.4238,-37.2382
959,38.9719,-59.9818,-21.0099,-38.9719
960,41.4143,-62.7632,-21.3488,-41.4143
961,39.7625,-60.0908,-20.3284,-39.7625
962,41.3229,-62.442,-21.1191,-41.3229
963,36.6915,-56.0107,-19.3191,-36.6915
964,41.3726,-62.76,-21.3874,-41.3726
965,31.8939,-51.7192,-19.8253,-31.8939
966,40.1284,-61.0505,-20.9221,-40.1284
967,40.8264,-62.1068,-21.2804,-40.8264
968,40.8427,-61.793,-20.9503,-40.8427
969,39.8564,-60.9361,-21.0797,-39.8564
970,38.3753,-43.9572,-5.58194,-38.3753
971,41.2017,-62.2786,-21.0769,-41.2017
972,41.2706,-62.1782,-20.9076,-41.2706
973,40.6934,-61.7577,-21.0643,-40.6934
974,41.2369,-61.7679,-20.531,-41.2369
975,38.439,-53.87,-15.431,-38.439
976,40.6051,-61.7341,-21.129,-40.6051
977,40.9001,-62.1815,-21.2814,-40.9001
978,41.2725,-62.5272,-21.2547,-41.2725
979,40.335,-59.6809,-19.3459,-40.335
980,41.0093,-62.5315,-21.5221,-41.0093
981,39.0645,-58.8253,-19.7608,-39.0645
982,40.7581,-61.5649,-20.8068,-40.7581
983,41.2289,-62.5882,-21.3593,-41.2289
984,38.1556,-59.0101,-20.8545,-38.1556
985,39.4679,-60.4446,-20.9767,-39.4679
986,10.7297,-30.4969,-19.7672,-10.7297
987,40.7126,-61.9037,-21.191,-40.7126
988,40.5618,-59.8227,-19.2609,-40.5618
989,38.9487,-41.2586,-2.30993,-38.9487
990,40.4946,-61.5938,-21.0992,-40.4946
991,39.3904,-59.6486,-20.2582,-39.3904
992,41.1643,-62.5524,-21.3881,-41.1643
993,41.0779,-61.1178,-20.0399,-41.0779
994,38.9451,-54.7532,-15.8081,-38.9451
995,41.1101,-62.4878,-21.3778,-41.1101
996,40.4481,-61.4123,-20.9642,-40.4481
997,40.3531,-61.2388,-20.8858,-40.3531
998,38.2258,-51.3926,-13.1668,-38.2258
999,40.7228,-61.898,-21.1752,-40.7228
1000,38.7864,-59.1874,-20.401,-38.7864
1001,40.5394,-61.6682,-21.1288,-40.5394
1002,39.6162,-60.3729,-20.7566,-39.6162
1003,40.4957,-61.3376,-20.8419,-40.4957
1004,38.7154,-58.9001,-20.1847,-38.7154
1005,39.1031,-58.3544,-19.2513,-39.1031
1006,40.1081,-61.0795,-20.9714,-40.1081
1007,35.054,-55.8287,-20.7747,-35.054
1008,39.9281,-60.7993,-20.8712,-39.9281
1009,39.5429,-59.7737,-20.2308,-39.5429
1010,40.1433,-60.5972,-20.4539,-40.1433
1011,37.2537,-57.4444,-20.1907,-37.2537
1012,39.172,-59.681,-20.509,-39.172
1013,40.0035,-60.2115,-20.208,-40.0035
1014,40.411,-60.583,-20.1721,-40.411
1015,39.6906,-60.6363,-20.9457,-39.6906
1016,40.0061,-60.6002,-20.594,-40.0061
1017,40.3603,-60.634,-20.2737,-40.3603
1018,40.4855,-61.2198,-20.7343,-40.4855
1019,40.6536,-61.8243,-21.1707,-40.6536
1020,39.6075,-60.3525,-20.745,-39.6075
1021,40.4934,-61.1367,-20.6432,-40.4934
1022,39.8605,-59.835,-19.9745,-39.8605
1023,40.3903,-61.2483,-20.858,-40.3903
1024,31.773,-51.9977,-20.2247,-31.773
1025,40.2053,-61.3407,-21.1355,-40.2053
1026,40.4772,-61.0438,-20.5666,-40.4772
1027,40.3298,-61.4789,-21.1492,-40.3298
1028,40.6396,-61.7628,-21.1233,-40.6396
1029,39.994,-59.4022,-19.4082,-39.994
1030,40.9325,-62.2492,-21.3167,-40.9325
1031,40.8313,-62.1566,-21.3252,-40.8313
1032,40.9789,-62.334,-21.355,-40.9789
1033,40.963,-61.7204,-20.7574,-40.963
1034,39.8335,-60.7508,-20.9172,-39.8335
1035,41.0443,-61.4683,-20.424,-41.0443
1036,40.943,-62.1393,-21.1963,-40.943
1037,40.7489,-61.7528,-21.0038,-40.7489
1038,38.1673,-58.9933,-20.826,-38.1673
1039,40.8552,-62.1981,-21.3429,-40.8552
1040,40.4206,-61.6099,-21.1893,-40.4206
1041,40.5977,-62.0489,-21.4512,-40.5977
1042,36.3537,-57.218,-20.8643,-36.3537
1043,37.9116,-58.9482,-21.0366,-37.9116
1044,39.4713,-59.45,-19.9787,-39.4713
1045,40.5392,-60.9643,-20.4252,-40.5392
1046,40.3013,-61.3514,-21.0501,-40.3013
1047,15.6005,-36.0213,-20.4207,-15.6005
1048,40.0879,-60.9866,-20.8987,-40.0879
1049,39.8839,-55.3245,-15.4406,-39.8839
1050,40.1691,-61.086,-20.9169,-40.1691
1051,38.3801,-58.3256,-19.9455,-38.3801
1052,38.4049,-57.7355,-19.3306,-38.4049
1053,36.2283,-55.8261,-19.5977,-36.2283
1054,38.8325,-58.4427,-19.6102,-38.8325
1055,39.7163,-60.1018,-20.3855,-39.7163
1056,40.2233,-61.0121,-20.7888,-40.2233
1057,39.2862,-59.8487,-20.5625,-39.2862
1058,39.8456,-60.6603,-20.8148,-39.8456
1059,40.5645,-61.0608,-20.4964,-40.5645
1060,40.6582,-61.5031,-20.8449,-40.6582
1061,40.8086,-61.6886,-20.88,-40.8086
1062,40.9852,-61.3024,-20.3172,-40.9852
1063,40.641,-61.7082,-21.0673,-40.641
1064,39.4488,-60.3522,-20.9034,-39.4488
1065,40.9117,-62.1144,-21.2027,-40.9117
1066,41.0797,-61.7673,-20.6876,-41.0797
1067,40.5708,-60.8976,-20.3268,-40.5708
1068,41.0493,-62.0115,-20.9621,-41.0493
1069,40.8728,-62.2824,-21.4096,-40.8728
1070,40.5658,-61.7391,-21.1733,-40.5658
1071,39.8019,-56.4991,-16.6972,-39.8019
1072,40.8298,-61.9622,-21.1325,-40.8298
1073,40.3219,-61.0671,-20.7452,-40.3219
1074,39.8042,-54.9813,-15.177,-39.8042
1075,40.5962,-59.9341,-19.3379,-40.5962
1076,40.2325,-48.5622,-8.32973,-40.2325
1077,40.6508,-56.026,-15.3752,-40.6508
1078,38.3607,-58.6783,-20.3176,-38.3607
1079,34.201,-54.3577,-20.1566,-34.201
1080,35.0392,-51.2799,-16.2407,-35.0392
1081,24.1916,-44.0067,-19.8152,-24.1916
1082,37.1856,-56.8681,-19.6825,-37.1856
1083,38.0639,-57.5797,-19.5158,-38.0639
1084,34.073,-53.2424,-19.1694,-34.073
1085,38.8774,-59.773,-20.8956,-38.8774
1086,39.3757,-58.7244,-19.3486,-39.3757
1087,39.4919,-60.1287,-20.6368,-39.4919
1088,39.9761,-59.9411,-19.965,-39.9761
1089,39.9683,-61.0932,-21.1249,-39.9683
1090,39.85,-60.3852,-20.5352,-39.85
1091,37.9997,-58.2831,-20.2834,-37.9997
1092,39.9505,-59.313,-19.3625,-39.9505
1093,39.8581,-60.6948,-20.8367,-39.8581
1094,38.8985,-59.6095,-20.711,-38.8985
1095,40.3804,-60.6193,-20.2389,-40.3804
1096,39.9728,-60.844,-20.8712,-39.9728
1097,40.0387,-61.0508,-21.0121,-40.0387
1098,39.9495,-60.9151,-20.9657,-39.9495
1099,38.3304,-54.9726,-16.6422,-38.3304
1100,40.673,-61.4654,-20.7924,-40.673
1101,39.0514,-59.5768,-20.5254,-39.0514
1102,38.6962,-59.6448,-20.9486,-38.6962
1103,40.81,-61.9475,-21.1374,-40.81
1104,40.0896,-61.3255,-21.2359,-40.0896
1105,39.4028,-58.9157,-19.513,-39.4028
1106,40.9503,-62.1392,-21.1889,-40.9503
1107,40.8706,-61.0677,-20.1971,-40.8706
1108,40.3905,-61.3305,-20.94,-40.3905
1109,40.779,-61.9544,-21.1753,-40.779
1110,40.609,-61.7419,-21.1329,-40.609
1111,39.4509,-57.267,-17.8161,-39.4509
